Unnamed: 0,further research line,further research prefix,further research suffix,publication date,title,primary category,categories,authors,abstract,x,y,z,cluster
12606,"However, the correct way to calibrate uncertainty
estimates in CNPs is a question that requires further study, as is the potential to generalise to more diverse function
classes.","The application of CNPs to impute sparse chemical datasets could be highly impactful, even
if one had conﬁdence in only a small fraction of the imputations.","Applying similar models for probabilistic prediction, such as LNPs, in more complex imputation and molecular
optimization tasks is an exciting area for future work.",2022-10-17 16:10:12+00:00,Conditional Neural Processes for Molecules,stat.ML,"['stat.ML', 'cs.LG']","[arxiv.Result.Author('Miguel Garcia-Ortegon'), arxiv.Result.Author('Andreas Bender'), arxiv.Result.Author('Sergio Bacallado')]","Neural processes (NPs) are models for transfer learning with properties
reminiscent of Gaussian Processes (GPs). They are adept at modelling data
consisting of few observations of many related functions on the same input
space and are trained by minimizing a variational objective, which is
computationally much less expensive than the Bayesian updating required by GPs.
So far, most studies of NPs have focused on low-dimensional datasets which are
not representative of realistic transfer learning tasks. Drug discovery is one
application area that is characterized by datasets consisting of many chemical
properties or functions which are sparsely observed, yet depend on shared
features or representations of the molecular inputs. This paper applies the
conditional neural process (CNP) to DOCKSTRING, a dataset of docking scores for
benchmarking ML models. CNPs show competitive performance in few-shot learning
tasks relative to supervised learning baselines common in QSAR modelling, as
well as an alternative model for transfer learning based on pre-training and
refining neural network regressors. We present a Bayesian optimization
experiment which showcases the probabilistic nature of CNPs and discuss
shortcomings of the model in uncertainty quantification.",0.030404646,0.17792103,-0.06948057,B
12607,"However, the correct way to calibrate uncertainty
estimates in CNPs is a question that requires further study, as is the potential to generalise to more diverse function
classes.","The application of CNPs to impute sparse chemical datasets could be highly impactful, even
if one had conﬁdence in only a small fraction of the imputations.","Applying similar models for probabilistic prediction, such as LNPs, in more complex imputation and molecular
optimization tasks is an exciting area for future work.",2022-10-17 16:10:12+00:00,Conditional Neural Processes for Molecules,stat.ML,"['stat.ML', 'cs.LG']","[arxiv.Result.Author('Miguel Garcia-Ortegon'), arxiv.Result.Author('Andreas Bender'), arxiv.Result.Author('Sergio Bacallado')]","Neural processes (NPs) are models for transfer learning with properties
reminiscent of Gaussian Processes (GPs). They are adept at modelling data
consisting of few observations of many related functions on the same input
space and are trained by minimizing a variational objective, which is
computationally much less expensive than the Bayesian updating required by GPs.
So far, most studies of NPs have focused on low-dimensional datasets which are
not representative of realistic transfer learning tasks. Drug discovery is one
application area that is characterized by datasets consisting of many chemical
properties or functions which are sparsely observed, yet depend on shared
features or representations of the molecular inputs. This paper applies the
conditional neural process (CNP) to DOCKSTRING, a dataset of docking scores for
benchmarking ML models. CNPs show competitive performance in few-shot learning
tasks relative to supervised learning baselines common in chemoinformatics, as
well as an alternative model for transfer learning based on pre-training and
refining neural network regressors. We present a Bayesian optimization
experiment which showcases the probabilistic nature of CNPs and discuss
shortcomings of the model in uncertainty quantification.",0.030404646,0.17792103,-0.06948057,B
12753,• Section 5 closes with a summary of our paper and directions for further research.,• Section 4 contains numerical examples that illustrate and complement the theory.,• An appendix includes the proofs of our main results.,2022-10-20 02:15:34+00:00,Optimization on Manifolds via Graph Gaussian Processes,stat.ML,"['stat.ML', 'cs.LG', 'math.OC']","[arxiv.Result.Author('Hwanwoo Kim'), arxiv.Result.Author('Daniel Sanz-Alonso'), arxiv.Result.Author('Ruiyi Yang')]","This paper integrates manifold learning techniques within a \emph{Gaussian
process upper confidence bound} algorithm to optimize an objective function on
a manifold. Our approach is motivated by applications where a full
representation of the manifold is not available and querying the objective is
expensive. We rely on a point cloud of manifold samples to define a graph
Gaussian process surrogate model for the objective. Query points are
sequentially chosen using the posterior distribution of the surrogate model
given all previous queries. We establish regret bounds in terms of the number
of queries and the size of the point cloud. Several numerical examples
complement the theory and illustrate the performance of our method.",0.3192094,-0.34859443,-0.010480611,A
12938,"And these
                                                                  inspections often lead to further research ideas and model
From another practical point of view, robustness examina-         improvement directions.",ness under variable deployment circumstances.,"For instance, OOD detection in
tion and stress tests also beneﬁt from a “complete” set of test   computer vision might fail because of the pixel correlation
sets.",2022-10-24 17:54:46+00:00,Bridging Machine Learning and Sciences: Opportunities and Challenges,stat.ML,"['stat.ML', 'cs.LG', 'hep-ex', 'hep-ph', 'physics.data-an']",[arxiv.Result.Author('Taoli Cheng')],"The application of machine learning in sciences has seen exciting advances in
recent years. As a widely-applicable technique, anomaly detection has been long
studied in the machine learning community. Especially, deep neural nets-based
out-of-distribution detection has made great progress for high-dimensional
data. Recently, these techniques have been showing their potential in
scientific disciplines. We take a critical look at their applicative prospects
including data universality, experimental protocols, model robustness, etc. We
discuss examples that display transferable practices and domain-specific
challenges simultaneously, providing a starting point for establishing a novel
interdisciplinary research paradigm in the near future.",-0.24179593,-0.041489672,0.06566671,C
13259,"5.2 Handwritten Digits Data

We further study the performance of augmentation invariant manifold learning on the
MNIST data set (LeCun et al., 1998).","Through Table 2, we can conclude that the classiﬁcation problem gets
more diﬃcult when the regression is less smooths and the new data representation resulting
from augmentation invariant manifold learning can also be helpful in the non-smooth case.","MNIST data set includes 60000 training images
and 10000 testing images.",2022-11-01 13:42:44+00:00,Augmentation Invariant Manifold Learning,stat.ML,"['stat.ML', 'cs.LG', 'math.ST', 'stat.ME', 'stat.TH']",[arxiv.Result.Author('Shulei Wang')],"Data augmentation is a widely used technique and an essential ingredient in
the recent advance in self-supervised representation learning. By preserving
the similarity between augmented data, the resulting data representation can
improve various downstream analyses and achieve state-of-art performance in
many applications. To demystify the role of data augmentation, we develop a
statistical framework on a low-dimension product manifold to theoretically
understand why the unlabeled augmented data can lead to useful data
representation. Under this framework, we propose a new representation learning
method called augmentation invariant manifold learning and develop the
corresponding loss function, which can work with a deep neural network to learn
data representations. Compared with existing methods, the new data
representation simultaneously exploits the manifold's geometric structure and
invariant property of augmented data. Our theoretical investigation precisely
characterizes how the data representation learned from augmented data can
improve the $k$-nearest neighbor classifier in the downstream analysis, showing
that a more complex data augmentation leads to more improvement in downstream
analysis. Finally, numerical experiments on simulated and real datasets are
presented to support the theoretical results in this paper.",0.20510727,0.14598411,0.22626765,A
13320,"Potential directions for future work include
(i) seeking √γT (rather than γT ) dependence in the theoretical bounds, (ii) further studying more general
scenarios with separate functions for safety and reward, and (iii) determining other helpful function properties
beyond monotonicity.","6 Conclusion

We have demonstrated that monotonicity with respect to a single safety variable can have signiﬁcant beneﬁts
for safe GP exploration and optimisation, including improved theoretical guarantees, algorithmic simplicity,
and every safe point being reachable under mild conditions.","References

 [1] S. Amani, M. Alizadeh, and C. Thrampoulidis, “Linear stochastic bandits under safety constraints,”
      Advances in Neural Information Processing Systems, vol.",2022-11-03 02:52:30+00:00,Benefits of Monotonicity in Safe Exploration with Gaussian Processes,stat.ML,"['stat.ML', 'cs.LG']","[arxiv.Result.Author('Arpan Losalka'), arxiv.Result.Author('Jonathan Scarlett')]","We consider the problem of sequentially maximising an unknown function over a
set of actions while ensuring that every sampled point has a function value
below a given safety threshold. We model the function using kernel-based and
Gaussian process methods, while differing from previous works in our assumption
that the function is monotonically increasing with respect to a safety
variable. This assumption is motivated by various practical applications such
as adaptive clinical trial design and robotics. Taking inspiration from the
GP-UCB and SafeOpt algorithms, we propose an algorithm, monotone safe UCB
(M-SafeUCB) for this task. We show that M-SafeUCB enjoys theoretical guarantees
in terms of safety, a suitably-defined regret notion, and approximately finding
the entire safe boundary. In addition, we illustrate that the monotonicity
assumption yields significant benefits in terms of both the guarantees obtained
and the algorithmic simplicity. We support our theoretical findings by
performing empirical evaluations on a variety of functions.",0.15172482,0.08323992,-0.09759861,A
13330,We will further study the metagraph G through the following notion.,"The backward implication follows from the fact that each element g ∈ Aut(G) can be uniquely represented as a product
th where t is a translation by some z ∈ Zd2 and h is a permutation σ ∈ Sn, this is a basic property of the semidirect product
Zd2 Sd.",Deﬁnition.,2022-11-03 10:18:17+00:00,Isotropic Gaussian Processes on Finite Spaces of Graphs,stat.ML,"['stat.ML', 'cs.LG']","[arxiv.Result.Author('Viacheslav Borovitskiy'), arxiv.Result.Author('Mohammad Reza Karimi'), arxiv.Result.Author('Vignesh Ram Somnath'), arxiv.Result.Author('Andreas Krause')]","We propose a principled way to define Gaussian process priors on various sets
of unweighted graphs: directed or undirected, with or without loops. We endow
each of these sets with a geometric structure, inducing the notions of
closeness and symmetries, by turning them into a vertex set of an appropriate
metagraph. Building on this, we describe the class of priors that respect this
structure and are analogous to the Euclidean isotropic processes, like squared
exponential or Mat\'ern. We propose an efficient computational technique for
the ostensibly intractable problem of evaluating these priors' kernels, making
such Gaussian processes usable within the usual toolboxes and downstream
applications. We go further to consider sets of equivalence classes of
unweighted graphs and define the appropriate versions of priors thereon. We
prove a hardness result, showing that in this case, exact kernel computation
cannot be performed efficiently. However, we propose a simple Monte Carlo
approximation for handling moderately sized cases. Inspired by applications in
chemistry, we illustrate the proposed techniques on a real molecular property
prediction task in the small data regime.",-0.028560948,-0.3977894,0.11008547,A
13331,We will further study the metagraph G through the following notion.,"The backward implication follows from the fact that each element g ∈ Aut(G) can be uniquely represented as a product
th where t is a translation by some z ∈ Zd2 and h is a permutation σ ∈ Sn, this is a basic property of the semidirect product
Zd2 Sd.",Deﬁnition.,2022-11-03 10:18:17+00:00,Isotropic Gaussian Processes on Finite Spaces of Graphs,stat.ML,"['stat.ML', 'cs.LG']","[arxiv.Result.Author('Viacheslav Borovitskiy'), arxiv.Result.Author('Mohammad Reza Karimi'), arxiv.Result.Author('Vignesh Ram Somnath'), arxiv.Result.Author('Andreas Krause')]","We propose a principled way to define Gaussian process priors on various sets
of unweighted graphs: directed or undirected, with or without loops. We endow
each of these sets with a geometric structure, inducing the notions of
closeness and symmetries, by turning them into a vertex set of an appropriate
metagraph. Building on this, we describe the class of priors that respect this
structure and are analogous to the Euclidean isotropic processes, like squared
exponential or Mat\'ern. We propose an efficient computational technique for
the ostensibly intractable problem of evaluating these priors' kernels, making
such Gaussian processes usable within the usual toolboxes and downstream
applications. We go further to consider sets of equivalence classes of
unweighted graphs and define the appropriate versions of priors thereon. We
prove a hardness result, showing that in this case, exact kernel computation
cannot be performed efficiently. However, we propose a simple Monte Carlo
approximation for handling moderately sized cases. Inspired by applications in
chemistry, we illustrate the proposed techniques on a real molecular property
prediction task in the small data regime.",-0.028560948,-0.3977894,0.11008547,A
13409,"Section 5 summarizes the work of the paper and gives directions worthy
of further study.","Section 4 veriﬁes the effectiveness of our scheme through presenting experimental results on both
synthetic and real datasets.","2 RELATED WORKS AND CONTRIBUTION

The main idea of outlier detection schemes based on reconstruction error is that normal data points
can be well reconstructed, while outliers will generate large reconstruction errors (Bergman &
Hoshen, 2020).",2022-11-06 07:56:33+00:00,The Importance of Suppressing Complete Reconstruction in Autoencoders for Unsupervised Outlier Detection,stat.ML,"['stat.ML', 'cs.LG']","[arxiv.Result.Author('Yafei Shen'), arxiv.Result.Author('Ling Yang')]","Autoencoders are widely used in outlier detection due to their superiority in
handling high-dimensional and nonlinear datasets. The reconstruction of any
dataset by the autoencoder can be considered as a complex regression process.
In regression analysis, outliers can usually be divided into high leverage
points and influential points. Although the autoencoder has shown good results
for the identification of influential points, there are still some problems
when detect high leverage points. Through theoretical derivation, we found that
most outliers are detected in the direction corresponding to the
worst-recovered principal component, but in the direction of the well-recovered
principal components, the anomalies are often ignored. We propose a new loss
function which solve the above deficiencies in outlier detection. The core idea
of our scheme is that in order to better detect high leverage points, we should
suppress the complete reconstruction of the dataset to convert high leverage
points into influential points, and it is also necessary to ensure that the
differences between the eigenvalues of the covariance matrix of the original
dataset and their corresponding reconstructed results in the direction of each
principal component are equal. Besides, we explain the rationality of our
scheme through rigorous theoretical derivation. Finally, our experiments on
multiple datasets confirm that our scheme significantly improves the accuracy
of outlier detection.",0.037278242,-0.034091692,0.14180736,A
13410,"As we know, autoencoders will focus on recovering the principal components of a dataset eventually
(Bao et al., 2020; Oftadeh et al., 2020), it is necessary to use the unit orthogonal eigenvectors as the

                                                    4
basis vectors to further study the inﬂuence of the loss function on the outlier detection results of
the autoencoder.","Since most datasets follow a multidimensional Gaussian distribution, we assume
that the input variable X follows m-dimensional Gaussian distribution.","Under Assumption 1, if the eigenvalues of the covariance matrix Σx are λ1, λ2,
.",2022-11-06 07:56:33+00:00,The Importance of Suppressing Complete Reconstruction in Autoencoders for Unsupervised Outlier Detection,stat.ML,"['stat.ML', 'cs.LG']","[arxiv.Result.Author('Yafei Shen'), arxiv.Result.Author('Ling Yang')]","Autoencoders are widely used in outlier detection due to their superiority in
handling high-dimensional and nonlinear datasets. The reconstruction of any
dataset by the autoencoder can be considered as a complex regression process.
In regression analysis, outliers can usually be divided into high leverage
points and influential points. Although the autoencoder has shown good results
for the identification of influential points, there are still some problems
when detect high leverage points. Through theoretical derivation, we found that
most outliers are detected in the direction corresponding to the
worst-recovered principal component, but in the direction of the well-recovered
principal components, the anomalies are often ignored. We propose a new loss
function which solve the above deficiencies in outlier detection. The core idea
of our scheme is that in order to better detect high leverage points, we should
suppress the complete reconstruction of the dataset to convert high leverage
points into influential points, and it is also necessary to ensure that the
differences between the eigenvalues of the covariance matrix of the original
dataset and their corresponding reconstructed results in the direction of each
principal component are equal. Besides, we explain the rationality of our
scheme through rigorous theoretical derivation. Finally, our experiments on
multiple datasets confirm that our scheme significantly improves the accuracy
of outlier detection.",0.20833433,0.08243993,0.12992264,A
13418,"Study Objectives
         The research team identified that the association of contributing factors leading to pedestrian

crashes under different lighting conditions is still unexplored and there is scope for further research.","Considering this viewpoint, the ARM may be a much better tool as no variables are
assigned as dependent or independent.","The
objective of this study is to offer a novel methodology, ARM, to be used to (a) identify the significant
pattern of pedestrian crashes according to three different lighting conditions, (b) provide insights on how
to choose appropriate countermeasures according to the identified crash pattern.",2022-11-06 17:44:25+00:00,Applying Association Rules Mining to Investigate Pedestrian Fatal and Injury Crash Patterns Under Different Lighting Conditions,stat.ML,"['stat.ML', 'cs.LG']","[arxiv.Result.Author('Ahmed Hossain'), arxiv.Result.Author('Xiaoduan Sun'), arxiv.Result.Author('Raju Thapa'), arxiv.Result.Author('Julius Codjoe')]","The pattern of pedestrian crashes varies greatly depending on lighting
circumstances, emphasizing the need of examining pedestrian crashes in various
lighting conditions. Using Louisiana pedestrian fatal and injury crash data
(2010-2019), this study applied Association Rules Mining (ARM) to identify the
hidden pattern of crash risk factors according to three different lighting
conditions (daylight, dark-with-streetlight, and dark-no-streetlight). Based on
the generated rules, the results show that daylight pedestrian crashes are
associated with children (less than 15 years), senior pedestrians (greater than
64 years), older drivers (>64 years), and other driving behaviors such as
failure to yield, inattentive/distracted, illness/fatigue/asleep. Additionally,
young drivers (15-24 years) are involved in severe pedestrian crashes in
daylight conditions. This study also found pedestrian alcohol/drug involvement
as the most frequent item in the dark-with-streetlight condition. This crash
type is particularly associated with pedestrian action (crossing
intersection/midblock), driver age (55-64 years), speed limit (30-35 mph), and
specific area type (business with mixed residential area). Fatal pedestrian
crashes are found to be associated with roadways with high-speed limits (>50
mph) during the dark without streetlight condition. Some other risk factors
linked with high-speed limit related crashes are pedestrians walking
with/against the traffic, presence of pedestrian dark clothing, pedestrian
alcohol/drug involvement. The research findings are expected to provide an
improved understanding of the underlying relationships between pedestrian crash
risk factors and specific lighting conditions. Highway safety experts can
utilize these findings to conduct a decision-making process for selecting
effective countermeasures to reduce pedestrian crashes strategically.",-0.35818923,0.00380348,0.08053355,C
13477,"While we oﬀered
heuristics for dealing with multiple change-points in our HASC case study of Section 6,
this issue merits further study.","Finally, this paper focused on scenarios with a single change-point.","Breaking up multiple change-point problems into sin-
gle change-point problems is an established device in the change-point literature, see
e.g.",2022-11-07 20:59:14+00:00,Automatic Change-Point Detection in Time Series via Deep Learning,stat.ML,"['stat.ML', 'cs.LG', 'stat.ME']","[arxiv.Result.Author('Jie Li'), arxiv.Result.Author('Paul Fearnhead'), arxiv.Result.Author('Piotr Fryzlewicz'), arxiv.Result.Author('Tengyao Wang')]","Detecting change-points in data is challenging because of the range of
possible types of change and types of behaviour of data when there is no
change. Statistically efficient methods for detecting a change will depend on
both of these features, and it can be difficult for a practitioner to develop
an appropriate detection method for their application of interest. We show how
to automatically generate new detection methods based on training a neural
network. Our approach is motivated by many existing tests for the presence of a
change-point being able to be represented by a simple neural network, and thus
a neural network trained with sufficient data should have performance at least
as good as these methods. We present theory that quantifies the error rate for
such an approach, and how it depends on the amount of training data. Empirical
results show that, even with limited training data, its performance is
competitive with the standard CUSUM test for detecting a change in mean when
the noise is independent and Gaussian, and can substantially outperform it in
the presence of auto-correlated or heavy-tailed noise. Our method also shows
strong results in detecting and localising changes in activity based on
accelerometer data.",-0.14790188,-0.16904242,-0.0028302819,C
13634,"To further study the performance of
our estimators, we assume the squared loss induced by the initial batch satisﬁes the following
RSC condition.",We set λt ∝ 2 ∇Lt(β∗; βt−1) ∞ in the rest of this paper.,Deﬁnition 3.1.,2022-11-11 07:31:55+00:00,Streaming Sparse Linear Regression,stat.ML,"['stat.ML', 'cs.LG']","[arxiv.Result.Author('Shuoguang Yang'), arxiv.Result.Author('Yuhao Yan'), arxiv.Result.Author('Xiuneng Zhu'), arxiv.Result.Author('Qiang Sun')]","Sparse regression has been a popular approach to perform variable selection
and enhance the prediction accuracy and interpretability of the resulting
statistical model. Existing approaches focus on offline regularized regression,
while the online scenario has rarely been studied. In this paper, we propose a
novel online sparse linear regression framework for analyzing streaming data
when data points arrive sequentially. Our proposed method is memory efficient
and requires less stringent restricted strong convexity assumptions.
Theoretically, we show that with a properly chosen regularization parameter,
the $\ell_2$-norm statistical error of our estimator diminishes to zero in the
optimal order of $\tilde{O}({\sqrt{s/t}})$, where $s$ is the sparsity level,
$t$ is the streaming sample size, and $\tilde{O}(\cdot)$ hides logarithmic
terms. Numerical experiments demonstrate the practical efficiency of our
algorithm.",0.25487658,-0.12405443,-0.28421006,A
13813,"plainability methods, we hope to motivate further research
However, the degree of explanability is controlled by the      on explanation methods that evaluate properties such as
complexity of the model (Molnar et al.","By
weather community to replace the full Navier-Stokes equa-      interrogating and measuring the disagreement between ex-
tion with conceptual models that are more understandable.",2019).,2022-11-16 14:45:16+00:00,Comparing Explanation Methods for Traditional Machine Learning Models Part 1: An Overview of Current Methods and Quantifying Their Disagreement,stat.ML,"['stat.ML', 'cs.AI', 'cs.LG', 'physics.ao-ph', 'stat.AP']","[arxiv.Result.Author('Montgomery Flora'), arxiv.Result.Author('Corey Potvin'), arxiv.Result.Author('Amy McGovern'), arxiv.Result.Author('Shawn Handler')]","With increasing interest in explaining machine learning (ML) models, the
first part of this two-part study synthesizes recent research on methods for
explaining global and local aspects of ML models. This study distinguishes
explainability from interpretability, local from global explainability, and
feature importance versus feature relevance. We demonstrate and visualize
different explanation methods, how to interpret them, and provide a complete
Python package (scikit-explain) to allow future researchers to explore these
products. We also highlight the frequent disagreement between explanation
methods for feature rankings and feature effects and provide practical advice
for dealing with these disagreements. We used ML models developed for severe
weather prediction and sub-freezing road surface temperature prediction to
generalize the behavior of the different explanation methods. For feature
rankings, there is substantially more agreement on the set of top features
(e.g., on average, two methods agree on 6 of the top 10 features) than on
specific rankings (on average, two methods only agree on the ranks of 2-3
features in the set of top 10 features). On the other hand, two feature effect
curves from different methods are in high agreement as long as the phase space
is well sampled. Finally, a lesser-known method, tree interpreter, was found
comparable to SHAP for feature effects, and with the widespread use of random
forests in geosciences and computational ease of tree interpreter, we recommend
it be explored in future research.",-0.18448636,-0.068992965,-0.11067836,C
13814,"Similarly, there is high agreement between        noring feature interactions, but further research is required
SHAP and the logistic regression coeﬃcients (Fig.","2017; Hooker and      between SAGE and FSP suggests that SAGE may be ig-
Mentch 2019).","6a-d),        to test this hypothesis.",2022-11-16 14:45:16+00:00,Comparing Explanation Methods for Traditional Machine Learning Models Part 1: An Overview of Current Methods and Quantifying Their Disagreement,stat.ML,"['stat.ML', 'cs.AI', 'cs.LG', 'physics.ao-ph', 'stat.AP']","[arxiv.Result.Author('Montgomery Flora'), arxiv.Result.Author('Corey Potvin'), arxiv.Result.Author('Amy McGovern'), arxiv.Result.Author('Shawn Handler')]","With increasing interest in explaining machine learning (ML) models, the
first part of this two-part study synthesizes recent research on methods for
explaining global and local aspects of ML models. This study distinguishes
explainability from interpretability, local from global explainability, and
feature importance versus feature relevance. We demonstrate and visualize
different explanation methods, how to interpret them, and provide a complete
Python package (scikit-explain) to allow future researchers to explore these
products. We also highlight the frequent disagreement between explanation
methods for feature rankings and feature effects and provide practical advice
for dealing with these disagreements. We used ML models developed for severe
weather prediction and sub-freezing road surface temperature prediction to
generalize the behavior of the different explanation methods. For feature
rankings, there is substantially more agreement on the set of top features
(e.g., on average, two methods agree on 6 of the top 10 features) than on
specific rankings (on average, two methods only agree on the ranks of 2-3
features in the set of top 10 features). On the other hand, two feature effect
curves from different methods are in high agreement as long as the phase space
is well sampled. Finally, a lesser-known method, tree interpreter, was found
comparable to SHAP for feature effects, and with the widespread use of random
forests in geosciences and computational ease of tree interpreter, we recommend
it be explored in future research.",-0.3593077,-0.032199502,-0.017687991,C
13827,"·
                                          βˆG − β∗                                                                (22)
                                                2 κ2 min wg2                             n     n

                                                                     g∈[m]

Following the framework in (Negahban et al., 2012; Wainwright, 2019), we further study the applicability of the
restricted curvature conditions in terms of random design matrix.","2. with λn = m8incσwg                     dmaxnlog 5 + lognm + δ, the following bound hold for βˆG in (13)
                                   g∈[m]

                                                           2  σ2 g∈F −1(S)  wg2  · dmaxlog 5 + log m + δ .","Given a group structure G, Theorem 4 is developed
based on the assumption that the ﬁxed design matrix X satisﬁes the restricted curvature condition.",2022-11-16 21:21:41+00:00,The non-overlapping statistical approximation to overlapping group lasso,stat.ML,"['stat.ML', 'cs.LG']","[arxiv.Result.Author('Mingyu Qi'), arxiv.Result.Author('Tianxi Li')]","Group lasso is a commonly used regularization method in statistical learning
in which parameters are eliminated from the model according to predefined
groups. However, when the groups overlap, optimizing the group lasso penalized
objective can be time-consuming on large-scale problems because of the
non-separability induced by the overlapping groups. This bottleneck has
seriously limited the application of overlapping group lasso regularization in
many modern problems, such as gene pathway selection and graphical model
estimation. In this paper, we propose a separable penalty as an approximation
of the overlapping group lasso penalty. Thanks to the separability, the
computation of regularization based on our penalty is substantially faster than
that of the overlapping group lasso, especially for large-scale and
high-dimensional problems. We show that the penalty is the tightest separable
relaxation of the overlapping group lasso norm within the family of
$\ell_{q_1}/\ell_{q_2}$ norms. Moreover, we show that the estimator based on
the proposed separable penalty is statistically equivalent to the one based on
the overlapping group lasso penalty with respect to their error bounds and the
rate-optimal performance under the squared loss. We demonstrate the faster
computational time and statistical equivalence of our method compared with the
overlapping group lasso in simulation examples and a classification problem of
cancer tumors based on gene expression and multiple gene pathways.",0.19986045,-0.3019178,0.019713953,A
13986,"As ah → ∞, we see either increasingly   the inclusion of multiple previous points in the auto-
                                                         regression context, further study is needed to under-
large steps or increasingly fast dynamics, which means   stand the scope of this eﬀect.",ﬂow.,"that the transient behaviour fully concludes in each     4 Local Linearization
step.",2022-11-20 22:19:39+00:00,Approximate Uncertainty Propagation for Continuous Gaussian Process Dynamical Systems,stat.ML,"['stat.ML', 'cs.LG', 'math.DS']","[arxiv.Result.Author('Steffen Ridderbusch'), arxiv.Result.Author('Sina Ober-Blöbaum'), arxiv.Result.Author('Paul Goulart')]","When learning continuous dynamical systems with Gaussian Processes, computing
trajectories requires repeatedly mapping the distributions of uncertain states
through the distribution of learned nonlinear functions, which is generally
intractable. Since sampling-based approaches are computationally expensive, we
consider approximations of the output and trajectory distributions. We show
that existing methods make an incorrect implicit independence assumption and
underestimate the model-induced uncertainty. We propose a piecewise linear
approximation of the GP model yielding a class of numerical solvers for
efficient uncertainty estimates matching sampling-based methods.",0.094116285,-0.017378077,-0.21581438,A
14033,"We hope that our comprehensive algorithmic treatment of the above-described methodologies will
contribute to a better understanding of the connections and differences between the various Bayesian
methods for Neural Networks, will support the adoption of such methods in a wide range of appli-
cations, and promote further research in this ﬁeld.","Lastly, by providing an introduction to manifold optimization, we provided a discussion
on methods that can implicitly deal with the positive-deﬁnite constraint over Gaussian variational
speciﬁcations, presenting the Manifold Gaussian Variational Bayes and Exact Manifold Gaussian
Variational Bayes solutions.","34
References

R. Abraham, J. E. Marsden, and T. Ratiu.",2022-11-21 21:36:58+00:00,Bayesian Learning for Neural Networks: an algorithmic survey,stat.ML,"['stat.ML', 'cs.LG']","[arxiv.Result.Author('Martin Magris'), arxiv.Result.Author('Alexandros Iosifidis')]","The last decade witnessed a growing interest in Bayesian learning. Yet, the
technicality of the topic and the multitude of ingredients involved therein,
besides the complexity of turning theory into practical implementations, limit
the use of the Bayesian learning paradigm, preventing its widespread adoption
across different fields and applications. This self-contained survey engages
and introduces readers to the principles and algorithms of Bayesian Learning
for Neural Networks. It provides an introduction to the topic from an
accessible, practical-algorithmic perspective. Upon providing a general
introduction to Bayesian Neural Networks, we discuss and present both standard
and recent approaches for Bayesian inference, with an emphasis on solutions
relying on Variational Inference and the use of Natural gradients. We also
discuss the use of manifold optimization as a state-of-the-art approach to
Bayesian learning. We examine the characteristic properties of all the
discussed methods, and provide pseudo-codes for their implementation, paying
attention to practical aspects, such as the computation of the gradients",0.42289203,0.024355471,0.17481512,A
14034,"We hope that our comprehensive algorithmic treatment of the above-described methodologies will
contribute to a better understanding of the connections and differences between the various Bayesian
methods for Neural Networks, will support the adoption of such methods in a wide range of appli-
cations, and promote further research in this ﬁeld.","Lastly, by providing an introduction to manifold optimization, we provided a discussion
on methods that can implicitly deal with the positive-deﬁnite constraint over Gaussian variational
speciﬁcations, presenting the Manifold Gaussian Variational Bayes and Exact Manifold Gaussian
Variational Bayes solutions.","34
Acknowledgments

The research received funding from the European Union’s Horizon 2020 research and innovation
programme under the Marie Skłodowska-Curie project BNNmetrics (grant agreement No.",2022-11-21 21:36:58+00:00,Bayesian Learning for Neural Networks: an algorithmic survey,stat.ML,"['stat.ML', 'cs.LG']","[arxiv.Result.Author('Martin Magris'), arxiv.Result.Author('Alexandros Iosifidis')]","The last decade witnessed a growing interest in Bayesian learning. Yet, the
technicality of the topic and the multitude of ingredients involved therein,
besides the complexity of turning theory into practical implementations, limit
the use of the Bayesian learning paradigm, preventing its widespread adoption
across different fields and applications. This self-contained survey engages
and introduces readers to the principles and algorithms of Bayesian Learning
for Neural Networks. It provides an introduction to the topic from an
accessible, practical-algorithmic perspective. Upon providing a general
introduction to Bayesian Neural Networks, we discuss and present both standard
and recent approaches for Bayesian inference, with an emphasis on solutions
relying on Variational Inference and the use of Natural gradients. We also
discuss the use of manifold optimization as a state-of-the-art approach to
Bayesian learning. We examine the characteristic properties of all the
discussed methods, and provide pseudo-codes for their implementation, paying
attention to practical aspects, such as the computation of the gradients",0.3968256,0.02683603,0.15104108,A
